indexing_ms,name,map,recip_rank,P.10,R@5,R@10,R@15,R@20,R@30,R@100,R@200,R@500,R@1000,ndcg_cut.10
1146.6501000104472,TF_IDF,0.3191389795441805,0.5587231664439697,0.23777777777777798,0.30710371816770166,0.39812747890224703,0.4744875175564031,0.5168691069183846,0.5821388134187415,0.7495847882385548,0.831658313459655,0.906353475137789,0.9496999242587478,0.3489039877960111
1146.6501000104472,BM25_k08_b05,0.3054626990758422,0.536408658125137,0.2311111111111113,0.29620640787565455,0.3902806140749899,0.4633248445358869,0.5069271915352926,0.5588556256551613,0.7348981180784585,0.8146360275622403,0.9059189343699147,0.9483172082093652,0.33746565224932146
1146.6501000104472,BM25_k12_b075,0.31754855561001527,0.5530016854067097,0.23733333333333353,0.3021612123304589,0.3981973991780495,0.4747366783447795,0.5193965146957923,0.5777363679110326,0.7407115996223321,0.8234695929572091,0.9071299561005441,0.9488110353698589,0.34776742633075103
1146.6501000104472,BM25_k16_b075,0.3203849616940568,0.5574125660450693,0.24266666666666684,0.3080786837479303,0.40367418165483193,0.4763196465748066,0.5258254160413602,0.5874498642911956,0.7476667185774509,0.829270976758593,0.9075195153430448,0.9488110353698589,0.3511054493360688
1146.6501000104472,BM25_k12_b1,0.31528719317619375,0.5384362386818332,0.23644444444444465,0.2970449705475504,0.4010210822125168,0.47420107378956716,0.5203643184969293,0.5841908722798818,0.7450087099194423,0.8265706801416296,0.9074269227504521,0.9488502510561334,0.34438034085386576
